codigo,nome,preco,estoque
6356,Tenis_6356,358.7,9
6357,Jaqueta_6357,329.2,58
6358,Tenis_6358,544.72,35
6359,Jaqueta_6359,776.93,22
6360,Mochila_6360,778.08,5
6361,Tenis_6361,620.03,6
6362,Relogio_6362,890.16,100
6363,Bermuda_6363,676.78,34
6364,Relogio_6364,527.3,51
6365,Tenis_6365,371.86,98
6366,Oculos_6366,129.59,95
6367,Oculos_6367,612.65,57
6368,Mochila_6368,862.45,67
6369,Meia_6369,445.78,57
6370,Camisa_6370,572.32,56
6371,Relogio_6371,722.05,20
6372,Oculos_6372,999.72,60
6373,Calca_6373,384.45,7
6374,Jaqueta_6374,777.84,93
6375,Calca_6375,976.49,82
6376,Meia_6376,179.05,34
6377,Camisa_6377,328.46,27
6378,Mochila_6378,433.23,33
6379,Bermuda_6379,689.56,45
6380,Oculos_6380,341.51,43
6381,Relogio_6381,286.31,20
6382,Bermuda_6382,540.87,65
6383,Bermuda_6383,760.84,71
6384,Tenis_6384,634.91,87
6385,Camisa_6385,121.96,72
6386,Bone_6386,874.72,93
6387,Camisa_6387,831.41,36
6388,Oculos_6388,243.49,74
6389,Relogio_6389,541.43,82
6390,Relogio_6390,455.39,16
6391,Mochila_6391,612.77,71
6392,Camisa_6392,969.39,13
6393,Bone_6393,204.2,36
6394,Relogio_6394,404.11,22
6395,Bone_6395,799.52,48
6396,Mochila_6396,432.53,10
6397,Tenis_6397,984.96,72
6398,Tenis_6398,284.28,6
6399,Jaqueta_6399,94.53,40
6400,Relogio_6400,116.17,35
6401,Bermuda_6401,851.38,2
6402,Calca_6402,780.4,99
6403,Jaqueta_6403,444.69,85
6404,Tenis_6404,709.74,80
6405,Camisa_6405,456.35,37
6406,Jaqueta_6406,921.87,94
6407,Meia_6407,854.32,31
6408,Bermuda_6408,613.25,29
6409,Calca_6409,622.56,75
6410,Tenis_6410,762.37,63
6411,Oculos_6411,559.52,56
6412,Camisa_6412,374.78,91
6413,Jaqueta_6413,677.54,30
6414,Bermuda_6414,689.38,80
6415,Tenis_6415,133.58,26
6416,Camisa_6416,361.29,37
6417,Tenis_6417,567.04,98
6418,Jaqueta_6418,63.86,39
6419,Tenis_6419,530.67,83
6420,Camisa_6420,446.58,37
6421,Jaqueta_6421,209.17,70
6422,Bermuda_6422,219.26,33
6423,Meia_6423,604.14,16
6424,Relogio_6424,518.96,1
6425,Camisa_6425,425.97,49
6426,Calca_6426,101.22,99
6427,Oculos_6427,96.48,83
6428,Jaqueta_6428,15.77,97
6429,Mochila_6429,72.11,14
6430,Camisa_6430,838.11,74
6431,Bone_6431,607.72,63
6432,Oculos_6432,529.61,65
6433,Bone_6433,661.4,39
6434,Calca_6434,235.89,23
6435,Oculos_6435,490.44,62
6436,Tenis_6436,911.69,23
6437,Jaqueta_6437,913.53,9
6438,Tenis_6438,749.15,87
6439,Relogio_6439,199.13,39
6440,Jaqueta_6440,539.99,92
6441,Bone_6441,570.82,54
6442,Jaqueta_6442,486.59,32
6443,Oculos_6443,335.87,98
6444,Bermuda_6444,687.37,12
6445,Relogio_6445,985.23,8
6446,Bone_6446,983.06,5
6447,Bermuda_6447,932.76,36
6448,Bermuda_6448,418.04,23
6449,Camisa_6449,210.01,97
6450,Mochila_6450,783.72,31
6451,Meia_6451,946.27,15
6452,Camisa_6452,838.14,55
6453,Oculos_6453,960.03,48
6454,Calca_6454,965.25,58
6455,Bermuda_6455,843.68,45
6456,Relogio_6456,715.35,73
6457,Tenis_6457,873.05,87
6458,Tenis_6458,777.41,5
6459,Camisa_6459,519.53,57
6460,Relogio_6460,123.79,80
6461,Calca_6461,499.44,77
6462,Jaqueta_6462,11.18,91
6463,Mochila_6463,333.16,87
6464,Oculos_6464,990.56,37
6465,Oculos_6465,495.18,20
6466,Tenis_6466,841.33,88
6467,Oculos_6467,776.02,82
6468,Meia_6468,12.64,84
6469,Bone_6469,31.36,60
6470,Relogio_6470,797.15,55
6471,Bone_6471,967.28,66
6472,Bone_6472,132.37,28
6473,Camisa_6473,192.26,40
6474,Bone_6474,136.78,63
6475,Relogio_6475,378.93,25
6476,Meia_6476,231.51,28
6477,Oculos_6477,154.55,71
6478,Jaqueta_6478,766.93,80
6479,Camisa_6479,612.87,66
6480,Camisa_6480,773.51,74
6481,Bermuda_6481,910.29,68
6482,Bone_6482,998.17,92
6483,Jaqueta_6483,923.9,62
6484,Oculos_6484,196.84,52
6485,Bermuda_6485,268.4,91
6486,Bermuda_6486,525.07,3
6487,Camisa_6487,729.2,21
6488,Camisa_6488,880.49,91
6489,Tenis_6489,719.09,14
6490,Calca_6490,420.94,92
6491,Calca_6491,382.11,97
6492,Jaqueta_6492,205.79,67
6493,Bone_6493,925.47,86
6494,Mochila_6494,501.44,45
6495,Bone_6495,579.4,97
6496,Jaqueta_6496,854.44,57
6497,Tenis_6497,773.22,89
6498,Calca_6498,649.39,82
6499,Oculos_6499,109.82,67
6500,Camisa_6500,71.13,22
6501,Meia_6501,920.45,40
6502,Camisa_6502,362.43,78
6503,Jaqueta_6503,126.07,70
6504,Mochila_6504,414.08,48
6505,Relogio_6505,830.07,15
6506,Tenis_6506,724.61,62
6507,Bermuda_6507,358.24,71
6508,Oculos_6508,670.19,52
6509,Tenis_6509,189.92,79
6510,Calca_6510,370.06,77
6511,Oculos_6511,705.62,74
6512,Camisa_6512,962.51,84
6513,Calca_6513,165.67,48
6514,Tenis_6514,810.64,78
6515,Mochila_6515,680.59,45
6516,Relogio_6516,845.93,10
6517,Meia_6517,623.12,90
6518,Jaqueta_6518,491.25,13
6519,Meia_6519,405.98,13
6520,Bone_6520,56.95,51
6521,Meia_6521,153.01,95
6522,Mochila_6522,899.01,58
6523,Relogio_6523,679.45,19
6524,Jaqueta_6524,341.81,29
6525,Bermuda_6525,730.76,88
6526,Oculos_6526,272.32,74
6527,Meia_6527,578.41,4
6528,Relogio_6528,53.69,19
6529,Camisa_6529,250.64,70
6530,Meia_6530,684.37,98
6531,Tenis_6531,378.2,76
6532,Camisa_6532,216.88,68
6533,Meia_6533,171.32,15
6534,Bone_6534,273.84,38
6535,Tenis_6535,617.44,3
6536,Oculos_6536,939.27,85
6537,Camisa_6537,817.7,59
6538,Relogio_6538,242.68,25
6539,Jaqueta_6539,761.09,28
6540,Relogio_6540,603.32,43
6541,Meia_6541,694.06,42
6542,Calca_6542,140.01,15
6543,Jaqueta_6543,868.2,62
6544,Mochila_6544,951.76,95
6545,Bone_6545,420.12,92
6546,Bone_6546,515.58,81
6547,Mochila_6547,663.1,87
6548,Tenis_6548,705.98,11
6549,Camisa_6549,90.98,38
6550,Bone_6550,747.05,39
6551,Calca_6551,14.13,15
6552,Camisa_6552,619.37,24
6553,Camisa_6553,797.75,17
6554,Mochila_6554,275.39,81
6555,Bermuda_6555,94.93,92
6556,Tenis_6556,82.52,48
6557,Oculos_6557,457.1,46
6558,Camisa_6558,38.68,40
6559,Relogio_6559,411.33,54
6560,Tenis_6560,594.64,80
6561,Mochila_6561,178.78,86
6562,Relogio_6562,829.43,56
6563,Camisa_6563,435.8,52
6564,Bermuda_6564,389.45,22
6565,Bermuda_6565,890.46,88
6566,Relogio_6566,697.55,88
6567,Tenis_6567,478.01,51
6568,Camisa_6568,680.71,93
6569,Oculos_6569,793.27,65
6570,Jaqueta_6570,358.95,19
6571,Bermuda_6571,426.94,15
6572,Calca_6572,196.35,62
6573,Meia_6573,76.69,65
6574,Bone_6574,351.97,91
6575,Meia_6575,805.79,59
6576,Camisa_6576,904.22,22
6577,Relogio_6577,668.13,89
6578,Camisa_6578,658.22,60
6579,Tenis_6579,712.41,83
6580,Jaqueta_6580,503.36,3
6581,Jaqueta_6581,910.53,77
6582,Relogio_6582,624.2,100
6583,Tenis_6583,831.63,5
6584,Tenis_6584,383.18,60
6585,Mochila_6585,695.17,88
6586,Bermuda_6586,702.44,74
6587,Relogio_6587,144.99,99
6588,Tenis_6588,386.85,20
6589,Oculos_6589,737.45,12
6590,Calca_6590,56.35,57
6591,Bone_6591,60.93,100
6592,Calca_6592,470.38,12
6593,Relogio_6593,311.59,5
6594,Calca_6594,75.23,17
6595,Relogio_6595,701.29,50
6596,Bone_6596,350.75,66
6597,Jaqueta_6597,632.53,11
6598,Camisa_6598,685.43,27
6599,Calca_6599,238.42,33
6600,Bermuda_6600,748.59,96
6601,Oculos_6601,280.16,35
6602,Relogio_6602,78.12,55
6603,Relogio_6603,37.41,14
6604,Meia_6604,759.86,49
6605,Relogio_6605,794.54,44
6606,Camisa_6606,654.76,30
6607,Bermuda_6607,452.33,98
6608,Relogio_6608,500.02,12
6609,Camisa_6609,761.93,87
6610,Camisa_6610,384.29,95
6611,Bermuda_6611,884.6,93
6612,Tenis_6612,64.73,66
6613,Camisa_6613,436.17,4
6614,Mochila_6614,960.66,95
6615,Mochila_6615,714.28,21
6616,Calca_6616,430.24,66
6617,Calca_6617,333.69,18
6618,Mochila_6618,356.64,12
6619,Oculos_6619,24.71,19
6620,Meia_6620,507.07,91
6621,Camisa_6621,81.91,84
6622,Calca_6622,838.47,58
6623,Bone_6623,142.38,33
6624,Mochila_6624,282.5,11
6625,Bermuda_6625,224.36,9
6626,Bone_6626,119.98,69
6627,Oculos_6627,112.68,22
6628,Tenis_6628,626.85,5
6629,Camisa_6629,946.47,70
6630,Jaqueta_6630,309.89,86
6631,Relogio_6631,328.62,83
6632,Meia_6632,551.89,75
6633,Bone_6633,894.05,82
6634,Bone_6634,722.47,84
6635,Bermuda_6635,468.72,80
6636,Tenis_6636,723.73,36
6637,Jaqueta_6637,172.32,13
6638,Oculos_6638,309.26,63
6639,Mochila_6639,551.45,8
6640,Jaqueta_6640,728.74,53
6641,Calca_6641,71.29,59
6642,Bermuda_6642,793.48,50
6643,Calca_6643,172.75,37
6644,Meia_6644,533.23,61
6645,Bone_6645,352.44,23
6646,Mochila_6646,635.59,63
6647,Tenis_6647,728.63,52
6648,Relogio_6648,27.6,27
6649,Tenis_6649,698.73,1
6650,Mochila_6650,413.38,58
6651,Meia_6651,23.05,26
6652,Meia_6652,677.99,32
6653,Oculos_6653,519.92,89
6654,Tenis_6654,521.46,79
6655,Oculos_6655,270.61,40
6656,Mochila_6656,868.94,79
6657,Jaqueta_6657,498.73,82
6658,Oculos_6658,376.37,13
6659,Oculos_6659,512.53,91
6660,Tenis_6660,14.57,87
6661,Bone_6661,937.04,28
6662,Tenis_6662,155.62,53
6663,Meia_6663,39.19,14
6664,Meia_6664,989.83,74
6665,Bone_6665,645.83,75
6666,Jaqueta_6666,583.52,36
6667,Bone_6667,692.4,35
6668,Jaqueta_6668,31.3,23
6669,Meia_6669,14.9,58
6670,Tenis_6670,122.93,9
6671,Bone_6671,997.86,9
6672,Calca_6672,238.84,31
6673,Tenis_6673,299.58,11
6674,Oculos_6674,613.09,80
6675,Tenis_6675,941.22,16
6676,Camisa_6676,878.86,2
6677,Oculos_6677,129.31,55
6678,Meia_6678,695.82,46
6679,Bermuda_6679,983.26,97
6680,Bone_6680,894.42,85
6681,Bermuda_6681,398.37,58
6682,Bermuda_6682,284.62,3
6683,Bone_6683,520.85,97
6684,Jaqueta_6684,644.15,16
6685,Calca_6685,890.87,42
6686,Bone_6686,636.37,76
6687,Oculos_6687,455.56,16
6688,Jaqueta_6688,891.99,96
6689,Meia_6689,92.94,78
6690,Relogio_6690,161.87,17
6691,Calca_6691,673.36,96
6692,Bone_6692,427.88,90
6693,Bone_6693,132.77,95
6694,Jaqueta_6694,222.7,17
6695,Bermuda_6695,731.49,77
6696,Meia_6696,491.3,45
6697,Camisa_6697,654.02,15
6698,Oculos_6698,619.68,74
6699,Relogio_6699,329.68,34
6700,Oculos_6700,80.9,51
6701,Oculos_6701,380.53,100
6702,Bone_6702,103.63,65
6703,Camisa_6703,174.99,83
6704,Calca_6704,714.76,71
6705,Tenis_6705,424.61,23
6706,Oculos_6706,514.51,2
6707,Jaqueta_6707,675.53,83
6708,Camisa_6708,749.95,64
6709,Bone_6709,973.28,15
6710,Bermuda_6710,701.09,93
6711,Oculos_6711,907.87,17
6712,Bone_6712,781.25,87
6713,Relogio_6713,392.36,56
6714,Mochila_6714,231.76,87
6715,Calca_6715,18.63,41
6716,Jaqueta_6716,764.1,51
6717,Relogio_6717,900.72,47
6718,Jaqueta_6718,47.6,98
6719,Jaqueta_6719,769.49,19
6720,Meia_6720,33.04,61
6721,Mochila_6721,95.99,63
6722,Mochila_6722,833.22,80
6723,Meia_6723,917.62,49
6724,Relogio_6724,458.6,94
6725,Camisa_6725,270.8,47
6726,Relogio_6726,329.48,33
6727,Oculos_6727,791.72,89
6728,Tenis_6728,175.56,32
6729,Calca_6729,280.65,39
6730,Oculos_6730,928.8,64
6731,Mochila_6731,152.41,76
6732,Camisa_6732,70.12,5
6733,Meia_6733,397.15,30
6734,Bermuda_6734,239.41,73
6735,Mochila_6735,407.25,97
6736,Calca_6736,721.67,9
6737,Tenis_6737,772.55,16
6738,Jaqueta_6738,706.46,42
6739,Bone_6739,534.08,39
6740,Calca_6740,289.44,89
6741,Meia_6741,721.82,69
6742,Tenis_6742,638.87,45
6743,Tenis_6743,839.53,9
6744,Calca_6744,416.24,69
6745,Tenis_6745,640.39,54
6746,Tenis_6746,245.79,66
6747,Camisa_6747,248.64,73
6748,Camisa_6748,761.16,20
6749,Oculos_6749,243.89,18
6750,Mochila_6750,693.93,55
6751,Jaqueta_6751,930.77,83
6752,Relogio_6752,455.26,48
6753,Camisa_6753,474.23,16
6754,Mochila_6754,109.68,20
6755,Mochila_6755,376.92,67
6756,Tenis_6756,832.58,99
6757,Bermuda_6757,312.32,88
6758,Camisa_6758,825.76,93
6759,Bermuda_6759,854.18,6
6760,Jaqueta_6760,515.86,1
6761,Relogio_6761,575.74,79
6762,Camisa_6762,975.46,81
6763,Relogio_6763,423.98,3
6764,Relogio_6764,194.95,53
6765,Meia_6765,322.27,49
6766,Bone_6766,777.53,36
6767,Bermuda_6767,719.81,47
6768,Calca_6768,460.11,42
6769,Calca_6769,711.75,51
6770,Bermuda_6770,407.21,18
6771,Mochila_6771,287.44,53
6772,Calca_6772,650.44,7
6773,Tenis_6773,829.46,73
6774,Jaqueta_6774,902.88,75
6775,Bermuda_6775,773.28,71
6776,Meia_6776,622.21,33
6777,Tenis_6777,51.15,91
6778,Jaqueta_6778,302.18,51
6779,Bermuda_6779,363.7,56
6780,Bermuda_6780,536.97,81
6781,Tenis_6781,714.73,7
6782,Bermuda_6782,865.69,9
6783,Camisa_6783,752.59,18
6784,Mochila_6784,617.18,81
6785,Bermuda_6785,63.98,26
6786,Oculos_6786,813.06,57
6787,Camisa_6787,619.09,46
6788,Bermuda_6788,273.33,21
6789,Bone_6789,54.9,44
6790,Jaqueta_6790,873.4,9
6791,Tenis_6791,742.13,62
6792,Tenis_6792,443.05,64
6793,Bone_6793,296.88,14
6794,Mochila_6794,669.09,16
6795,Bermuda_6795,644.34,79
6796,Tenis_6796,367.73,66
6797,Oculos_6797,804.75,10
6798,Camisa_6798,643.91,73
6799,Mochila_6799,180.16,44
6800,Camisa_6800,404.92,24
6801,Mochila_6801,768.52,38
6802,Bermuda_6802,530.05,80
6803,Camisa_6803,867.33,99
6804,Tenis_6804,589.46,83
6805,Calca_6805,210.15,69
6806,Calca_6806,959.27,59
6807,Mochila_6807,995.79,43
6808,Meia_6808,673.92,2
6809,Camisa_6809,614.81,18
6810,Oculos_6810,679.17,21
6811,Tenis_6811,465.27,64
6812,Calca_6812,394.44,68
6813,Bermuda_6813,688.17,31
6814,Jaqueta_6814,209.45,27
6815,Meia_6815,343.57,5
6816,Bone_6816,695.05,8
6817,Relogio_6817,818.75,35
6818,Tenis_6818,917.98,64
6819,Mochila_6819,164.11,53
6820,Bone_6820,545.68,5
6821,Mochila_6821,978.3,43
6822,Oculos_6822,63.91,97
6823,Tenis_6823,518.96,37
6824,Jaqueta_6824,986.96,73
6825,Mochila_6825,239.12,50
6826,Calca_6826,781.37,32
6827,Camisa_6827,124.89,81
6828,Meia_6828,845.76,5
6829,Relogio_6829,761.41,19
6830,Bermuda_6830,827.73,23
6831,Oculos_6831,570.95,53
6832,Camisa_6832,336.02,41
6833,Meia_6833,946.03,37
6834,Bermuda_6834,897.05,77
6835,Camisa_6835,562.52,60
6836,Bermuda_6836,567.82,28
6837,Tenis_6837,614.71,72
6838,Tenis_6838,722.16,75
6839,Camisa_6839,752.37,77
6840,Meia_6840,367.58,19
6841,Mochila_6841,703.9,78
6842,Calca_6842,969.47,30
6843,Relogio_6843,784.7,25
6844,Oculos_6844,115.07,11
6845,Camisa_6845,704.99,19
6846,Tenis_6846,421.08,76
6847,Bermuda_6847,324.96,7
6848,Relogio_6848,698.91,27
6849,Jaqueta_6849,624.89,95
6850,Jaqueta_6850,551.33,42
6851,Relogio_6851,709.75,31
6852,Tenis_6852,543.13,11
6853,Tenis_6853,408.57,33
6854,Oculos_6854,791.16,88
6855,Bone_6855,787.35,38
6856,Jaqueta_6856,37.53,42
6857,Bermuda_6857,907.57,18
6858,Meia_6858,737.79,62
6859,Jaqueta_6859,818.57,12
6860,Bermuda_6860,690.86,43
6861,Relogio_6861,996.85,1
6862,Meia_6862,246.04,82
6863,Tenis_6863,977.6,57
6864,Bone_6864,749.22,7
6865,Meia_6865,591.75,96
6866,Calca_6866,551.18,35
6867,Tenis_6867,542.15,60
6868,Bone_6868,537.0,81
6869,Meia_6869,756.49,93
6870,Meia_6870,168.19,28
6871,Mochila_6871,718.91,9
6872,Oculos_6872,145.11,39
6873,Oculos_6873,582.33,39
6874,Relogio_6874,761.91,32
6875,Camisa_6875,114.34,44
6876,Calca_6876,63.5,46
6877,Meia_6877,933.29,33
6878,Camisa_6878,873.25,78
6879,Tenis_6879,607.61,90
6880,Bermuda_6880,925.68,68
6881,Tenis_6881,204.39,53
6882,Oculos_6882,359.11,93
6883,Oculos_6883,507.89,65
6884,Tenis_6884,353.43,66
6885,Jaqueta_6885,281.76,38
6886,Tenis_6886,355.92,94
6887,Mochila_6887,127.65,83
6888,Camisa_6888,25.11,5
6889,Camisa_6889,86.63,86
6890,Oculos_6890,742.29,100
6891,Bermuda_6891,241.64,84
6892,Camisa_6892,183.05,23
6893,Relogio_6893,36.73,51
6894,Calca_6894,979.94,39
6895,Camisa_6895,359.51,78
6896,Oculos_6896,369.86,74
6897,Camisa_6897,181.33,73
6898,Bermuda_6898,160.89,100
6899,Meia_6899,214.98,79
6900,Mochila_6900,252.87,57
6901,Camisa_6901,892.49,56
6902,Meia_6902,442.26,67
6903,Camisa_6903,247.9,26
6904,Tenis_6904,248.5,3
6905,Tenis_6905,774.31,95
6906,Mochila_6906,334.04,92
6907,Calca_6907,46.98,46
6908,Tenis_6908,638.92,90
6909,Mochila_6909,840.07,80
6910,Calca_6910,492.21,67
6911,Bone_6911,396.05,38
6912,Oculos_6912,14.44,9
6913,Relogio_6913,953.24,50
6914,Bermuda_6914,760.8,51
6915,Mochila_6915,62.22,17
6916,Mochila_6916,96.64,83
6917,Bone_6917,603.0,59
6918,Meia_6918,942.47,14
6919,Bermuda_6919,810.17,96
6920,Bone_6920,561.1,59
6921,Bermuda_6921,695.69,60
6922,Calca_6922,954.18,94
6923,Camisa_6923,504.69,71
6924,Meia_6924,957.08,96
6925,Mochila_6925,456.27,38
6926,Calca_6926,988.14,29
6927,Relogio_6927,189.52,52
6928,Meia_6928,855.22,28
6929,Mochila_6929,657.27,26
6930,Calca_6930,672.31,24
6931,Mochila_6931,310.49,81
6932,Tenis_6932,62.72,38
6933,Tenis_6933,939.58,42
6934,Oculos_6934,123.89,77
6935,Camisa_6935,80.74,12
6936,Mochila_6936,65.04,34
6937,Mochila_6937,533.72,92
6938,Bone_6938,382.33,13
6939,Oculos_6939,228.9,41
6940,Bermuda_6940,341.32,100
6941,Jaqueta_6941,439.1,82
6942,Camisa_6942,785.1,49
6943,Bone_6943,281.26,47
6944,Mochila_6944,914.0,8
6945,Calca_6945,808.24,71
6946,Mochila_6946,543.34,92
6947,Tenis_6947,24.75,84
6948,Bone_6948,491.34,18
6949,Bermuda_6949,807.24,95
6950,Bone_6950,609.27,61
6951,Jaqueta_6951,98.77,76
6952,Meia_6952,322.06,24
6953,Relogio_6953,324.41,100
6954,Camisa_6954,570.92,25
6955,Relogio_6955,400.38,8
6956,Bermuda_6956,154.5,32
6957,Calca_6957,57.23,52
6958,Meia_6958,483.02,92
6959,Calca_6959,142.39,61
6960,Camisa_6960,360.12,94
6961,Calca_6961,629.34,94
6962,Relogio_6962,849.4,68
6963,Meia_6963,459.6,38
6964,Bone_6964,412.69,55
6965,Calca_6965,298.16,22
6966,Camisa_6966,569.92,1
6967,Tenis_6967,320.56,39
6968,Oculos_6968,381.09,62
6969,Calca_6969,855.24,74
6970,Relogio_6970,193.05,17
6971,Oculos_6971,444.96,86
6972,Camisa_6972,660.11,5
6973,Jaqueta_6973,862.65,69
6974,Bermuda_6974,761.6,40
6975,Oculos_6975,610.27,76
6976,Bone_6976,416.02,37
6977,Tenis_6977,140.76,59
6978,Bone_6978,965.75,30
6979,Tenis_6979,214.06,97
6980,Jaqueta_6980,101.49,9
6981,Mochila_6981,476.58,59
6982,Relogio_6982,84.45,30
6983,Meia_6983,132.53,27
6984,Meia_6984,15.18,72
6985,Camisa_6985,245.54,48
6986,Jaqueta_6986,250.24,95
6987,Tenis_6987,590.41,78
6988,Bone_6988,896.22,23
6989,Camisa_6989,194.17,15
6990,Oculos_6990,972.48,48
6991,Mochila_6991,832.54,53
6992,Camisa_6992,377.29,57
6993,Bone_6993,744.58,54
6994,Bone_6994,884.35,2
6995,Meia_6995,730.09,56
6996,Mochila_6996,65.6,49
6997,Tenis_6997,295.87,98
6998,Bermuda_6998,582.11,71
6999,Oculos_6999,240.9,44
7000,Calca_7000,410.88,98
7001,Calca_7001,201.47,6
7002,Mochila_7002,46.9,54
7003,Meia_7003,917.75,26
7004,Camisa_7004,816.32,49
7005,Oculos_7005,762.06,32
7006,Mochila_7006,286.43,7
7007,Mochila_7007,515.76,25
7008,Jaqueta_7008,456.64,73
7009,Jaqueta_7009,264.64,81
7010,Oculos_7010,719.17,20
7011,Tenis_7011,891.89,91
7012,Relogio_7012,904.37,48
7013,Tenis_7013,196.52,97
7014,Tenis_7014,616.91,44
7015,Mochila_7015,282.57,71
7016,Bermuda_7016,791.35,27
7017,Calca_7017,687.53,27
7018,Oculos_7018,721.51,62
7019,Oculos_7019,638.25,21
7020,Camisa_7020,219.19,20
7021,Bermuda_7021,710.95,77
7022,Mochila_7022,366.01,87
7023,Oculos_7023,834.53,44
7024,Mochila_7024,185.71,20
7025,Mochila_7025,575.41,27
7026,Calca_7026,322.18,28
7027,Bone_7027,987.1,59
7028,Camisa_7028,172.97,88
7029,Mochila_7029,573.88,53
7030,Relogio_7030,489.3,64
7031,Bermuda_7031,98.56,88
7032,Tenis_7032,424.88,13
7033,Mochila_7033,826.79,9
7034,Calca_7034,839.75,41
7035,Bermuda_7035,184.54,85
7036,Oculos_7036,433.95,34
7037,Bermuda_7037,76.66,58
7038,Calca_7038,608.35,72
7039,Camisa_7039,131.38,16
7040,Camisa_7040,243.94,24
7041,Bermuda_7041,696.17,58
7042,Oculos_7042,732.69,67
7043,Jaqueta_7043,798.73,54
7044,Bone_7044,376.39,22
7045,Jaqueta_7045,510.64,42
7046,Mochila_7046,576.72,32
7047,Tenis_7047,284.6,52
7048,Relogio_7048,723.19,18
7049,Calca_7049,708.12,79
7050,Mochila_7050,397.05,77
7051,Jaqueta_7051,384.88,5
7052,Oculos_7052,90.71,34
7053,Relogio_7053,236.86,29
7054,Camisa_7054,437.13,10
7055,Relogio_7055,763.35,3
7056,Tenis_7056,640.65,52
7057,Oculos_7057,897.55,22
7058,Jaqueta_7058,957.34,5
7059,Tenis_7059,811.69,18
7060,Bone_7060,758.32,89
7061,Camisa_7061,802.34,69
7062,Meia_7062,103.84,68
7063,Tenis_7063,957.73,61
7064,Jaqueta_7064,525.52,89
7065,Calca_7065,345.96,3
7066,Camisa_7066,960.42,98
7067,Jaqueta_7067,923.73,78
7068,Tenis_7068,546.28,85
7069,Jaqueta_7069,994.07,59
7070,Meia_7070,970.52,3
7071,Relogio_7071,732.64,97
7072,Jaqueta_7072,342.85,50
7073,Meia_7073,641.02,82
7074,Camisa_7074,897.8,14
7075,Jaqueta_7075,659.17,68
7076,Camisa_7076,445.35,69
7077,Oculos_7077,896.42,11
7078,Tenis_7078,32.51,17
7079,Relogio_7079,717.66,67
7080,Mochila_7080,643.75,52
7081,Oculos_7081,321.75,15
7082,Jaqueta_7082,55.96,2
7083,Bermuda_7083,597.52,99
7084,Jaqueta_7084,102.38,37
7085,Relogio_7085,674.36,58
7086,Oculos_7086,246.76,51
7087,Calca_7087,855.45,52
7088,Jaqueta_7088,401.77,72
7089,Meia_7089,692.61,91
7090,Camisa_7090,354.13,37
7091,Mochila_7091,40.56,88
7092,Bone_7092,963.5,7
7093,Bone_7093,494.44,55
7094,Camisa_7094,317.89,7
7095,Bone_7095,89.7,74
7096,Bone_7096,358.59,32
7097,Bermuda_7097,74.14,83
7098,Bone_7098,353.8,45
7099,Tenis_7099,892.32,87
7100,Jaqueta_7100,56.41,27
7101,Bone_7101,299.27,96
7102,Tenis_7102,541.76,40
7103,Bone_7103,790.09,77
7104,Jaqueta_7104,973.38,82
7105,Oculos_7105,164.73,27
7106,Relogio_7106,624.91,94
7107,Relogio_7107,273.74,18
7108,Jaqueta_7108,670.04,48
7109,Camisa_7109,783.46,43
7110,Camisa_7110,824.34,49
7111,Relogio_7111,203.57,37
7112,Relogio_7112,623.81,6
7113,Calca_7113,309.87,17
7114,Oculos_7114,51.09,29
7115,Tenis_7115,400.67,94
7116,Camisa_7116,948.92,14
7117,Jaqueta_7117,92.87,74
7118,Tenis_7118,676.61,17
7119,Relogio_7119,686.51,7
7120,Mochila_7120,488.12,74
7121,Oculos_7121,782.68,14
7122,Oculos_7122,758.89,36
7123,Bermuda_7123,716.78,57
7124,Oculos_7124,850.08,84
7125,Mochila_7125,861.2,14
7126,Jaqueta_7126,110.41,46
7127,Meia_7127,140.76,2
7128,Relogio_7128,271.0,1
7129,Camisa_7129,454.8,47
7130,Tenis_7130,490.94,17
7131,Oculos_7131,630.97,92
7132,Tenis_7132,139.6,64
7133,Bermuda_7133,796.0,12
7134,Mochila_7134,821.14,58
7135,Relogio_7135,853.83,94
7136,Jaqueta_7136,94.08,49
7137,Bone_7137,281.43,98
7138,Oculos_7138,82.29,91
7139,Oculos_7139,402.46,97
7140,Mochila_7140,942.35,26
7141,Oculos_7141,776.83,20
7142,Camisa_7142,701.15,45
7143,Relogio_7143,369.5,31
7144,Tenis_7144,339.03,15
7145,Camisa_7145,370.83,18
7146,Jaqueta_7146,923.86,28
7147,Camisa_7147,89.0,56
7148,Relogio_7148,513.89,63
7149,Calca_7149,199.58,21
7150,Jaqueta_7150,60.86,24
7151,Mochila_7151,794.38,87
7152,Tenis_7152,470.47,46
7153,Camisa_7153,401.84,1
7154,Mochila_7154,104.09,2
7155,Camisa_7155,762.43,1
7156,Meia_7156,417.65,81
7157,Bermuda_7157,650.27,6
7158,Bone_7158,738.69,81
7159,Bone_7159,769.37,35
7160,Bermuda_7160,960.6,4
7161,Relogio_7161,972.41,84
7162,Bermuda_7162,186.2,5
7163,Mochila_7163,559.74,26
7164,Meia_7164,317.35,78
7165,Tenis_7165,364.87,15
7166,Relogio_7166,752.83,75
